id,location,text
8.57E+17,CPT SA Defending the underdog_É¥,RT @LorikaElliott: Another fabrication! It seems @ReclaimCT has become a serial distorter of the truth. This tweet simply underscores the p_Ñ_
8.57E+17,CPT SA Defending the underdog_É¥,RT @LorikaElliott: Another fabrication! It seems @ReclaimCT has become a serial distorter of the truth. This tweet simply underscores the p_Ñ_
8.57E+17,CPT SA Defending the underdog_É¥,RT @LorikaElliott: Another fabrication! It seems @ReclaimCT has become a serial distorter of the truth. This tweet simply underscores the p_Ñ_
8.57E+17,"Cape Town, South Africa",RT @theosnitcher: @ReclaimCT @helenzille You get what you deserve.
8.57E+17,"Cape Town, South Africa",RT @theosnitcher: @ReclaimCT @helenzille You get what you deserve.
8.57E+17,South Africa,RT @braddrue: @ReclaimCT @helenzille boom! Brains vs Brawn!!!? https://t.co/Gm62rgMQ57
8.57E+17,South Africa,RT @braddrue: @ReclaimCT @helenzille boom! Brains vs Brawn!!!? https://t.co/Gm62rgMQ57
8.57E+17,"Cape Town, South Africa",RT @ReclaimCT: A new low for @helenzille today accusing this movement of being racist and even antisemitic _ªé† scraping the barrel https://t._Ñ_
8.57E+17,"Cape Town, South Africa",RT @ReclaimCT: A new low for @helenzille today accusing this movement of being racist and even antisemitic _ªé† scraping the barrel https://t._Ñ_
8.57E+17,"Cape Town, South Africa","@helenzille @ReclaimCT @daegerton @dailymaverick Good choice of metaphor- ""unexampled, intelligent malignity_Ñù, _ÑÒinf_Ñ_ https://t.co/0uVWR3w14U"
8.57E+17,"Cape Town, South Africa","@helenzille @ReclaimCT @daegerton @dailymaverick Good choice of metaphor- ""unexampled, intelligent malignity_Ñù, _ÑÒinf_Ñ_ https://t.co/0uVWR3w14U"
8.57E+17,"Cape Town, South Africa","@helenzille @ReclaimCT @daegerton @dailymaverick Good choice of metaphor- ""unexampled, intelligent malignity_Ñù, _ÑÒinf_Ñ_ https://t.co/0uVWR3w14U"
8.57E+17,"Cape Town, South Africa","@helenzille @ReclaimCT @daegerton @dailymaverick Good choice of metaphor- ""unexampled, intelligent malignity_Ñù, _ÑÒinf_Ñ_ https://t.co/0uVWR3w14U"
8.57E+17,"Cape Town, South Africa","@helenzille @ReclaimCT @daegerton @dailymaverick Good choice of metaphor- ""unexampled, intelligent malignity_Ñù, _ÑÒinf_Ñ_ https://t.co/0uVWR3w14U"
8.57E+17,"Cape Town, South Africa","@helenzille @ReclaimCT @daegerton @dailymaverick Good choice of metaphor- ""unexampled, intelligent malignity_Ñù, _ÑÒinf_Ñ_ https://t.co/0uVWR3w14U"
8.57E+17,Durban South Africa,@ReclaimCT @helenzille Can you morons read or do you just continue to make shit up? Go back to school and learn to_Ñ_ https://t.co/9CYrD5Btzu
8.57E+17,Durban South Africa,@ReclaimCT @helenzille Can you morons read or do you just continue to make shit up? Go back to school and learn to_Ñ_ https://t.co/9CYrD5Btzu
8.57E+17,"Cape Town, SA","RT @ReclaimCT: @helenzille @Elvia52 @dailymaverick We are learners, students, domestic workers. We are architects and activists. We are res_Ñ_"
8.57E+17,"Cape Town, SA","RT @ReclaimCT: @helenzille @Elvia52 @dailymaverick We are learners, students, domestic workers. We are architects and activists. We are res_Ñ_"
8.57E+17,"Cape Town, SA","RT @ReclaimCT: @helenzille @Elvia52 @dailymaverick We are learners, students, domestic workers. We are architects and activists. We are res_Ñ_"
8.57E+17,SA_JHB(eastrand),"@Iam_Wynona _ªÉ__ªÉ__ªÉ_ha! Mara ke, kusho ukuthi  u do forget your bae/ that you got a bae _ªÉ__ªÉÔ...mara  uzaba strong angisho_Ñ_ https://t.co/jxn2IvS18L"
8.57E+17,SA_JHB(eastrand),"@Iam_Wynona _ªÉ__ªÉ__ªÉ_ha! Mara ke, kusho ukuthi  u do forget your bae/ that you got a bae _ªÉ__ªÉÔ...mara  uzaba strong angisho_Ñ_ https://t.co/jxn2IvS18L"
8.57E+17,"Cape Town, South Africa",@ReclaimCT @helenzille There was no anti semitism and it's my opinion. No need to be so testy.
8.57E+17,"Cape Town, South Africa",@ReclaimCT @helenzille There was no anti semitism and it's my opinion. No need to be so testy.
8.57E+17,"Western Cape, South Africa",@ReclaimCT What you said is WRONG. Spreading more lies.
8.57E+17,"Western Cape, South Africa",@ReclaimCT What you said is WRONG. Spreading more lies.
8.57E+17,"Western Cape, South Africa",@ReclaimCT @helenzille Another lie.
8.57E+17,"Western Cape, South Africa",@ReclaimCT @helenzille Another lie.
8.57E+17,"Western Cape, South Africa","@ReclaimCT @helenzille Another lie. Zille has demonstrated that she is committed to delivering affordable housing,_Ñ_ https://t.co/Ag1QunfBlh"
8.57E+17,"Western Cape, South Africa","@ReclaimCT @helenzille Another lie. Zille has demonstrated that she is committed to delivering affordable housing,_Ñ_ https://t.co/Ag1QunfBlh"
8.57E+17,"Western Cape, South Africa",@ReclaimCT Race-shaming has become a substitute for rational argument in South Africa. That is where it comes in.
8.57E+17,"Western Cape, South Africa",@ReclaimCT Race-shaming has become a substitute for rational argument in South Africa. That is where it comes in.
8.57E+17,"Cape Town, South Africa",RT @tandontunja: [CLOSES MAY 1ST] For those who are interested Cc @FilmandMediaUCT @RuthHallPLAAS @ReclaimCT https://t.co/04rf7DNWSG
8.57E+17,"Cape Town, South Africa",RT @tandontunja: [CLOSES MAY 1ST] For those who are interested Cc @FilmandMediaUCT @RuthHallPLAAS @ReclaimCT https://t.co/04rf7DNWSG
8.57E+17,Cape town,RT @tandontunja: [CLOSES MAY 1ST] For those who are interested Cc @FilmandMediaUCT @RuthHallPLAAS @ReclaimCT https://t.co/04rf7DNWSG
8.57E+17,Cape town,RT @tandontunja: [CLOSES MAY 1ST] For those who are interested Cc @FilmandMediaUCT @RuthHallPLAAS @ReclaimCT https://t.co/04rf7DNWSG
8.57E+17,"Western Cape, South Africa","@ReclaimCT It says race-shaming has become a substitute for rational argument in SA, but that she won't let it just_Ñ_ https://t.co/2BwZw4wAXB"
8.57E+17,"Western Cape, South Africa","@ReclaimCT It says race-shaming has become a substitute for rational argument in SA, but that she won't let it just_Ñ_ https://t.co/2BwZw4wAXB"
8.57E+17,"Western Cape, South Africa","@ReclaimCT It says race-shaming has become a substitute for rational argument in SA, but that she won't let it just_Ñ_ https://t.co/2BwZw4wAXB"
8.57E+17,"Western Cape, South Africa","@ReclaimCT It says race-shaming has become a substitute for rational argument in SA, but that she won't let it just_Ñ_ https://t.co/2BwZw4wAXB"
8.57E+17,"Western Cape, South Africa","@ReclaimCT It says race-shaming has become a substitute for rational argument in SA, but that she won't let it just_Ñ_ https://t.co/2BwZw4wAXB"
8.57E+17,"Western Cape, South Africa","@ReclaimCT It says race-shaming has become a substitute for rational argument in SA, but that she won't let it just_Ñ_ https://t.co/2BwZw4wAXB"
8.57E+17,"Western Cape, South Africa","@ReclaimCT It says race-shaming has become a substitute for rational argument in SA, but that she won't let it just_Ñ_ https://t.co/2BwZw4wAXB"
8.57E+17,South Africa,@ReclaimCT @helenzille Wow RTC you do yourself no favours with this trash
8.57E+17,Cape town,"@ReclaimCT some Sea Pointers played the anti-Semitic, hidden agenda, card over #tafelberg.  I'm disappointed @helenZille stooped so low."
8.57E+17,Cape town,"@ReclaimCT some Sea Pointers played the anti-Semitic, hidden agenda, card over #tafelberg.  I'm disappointed @helenZille stooped so low."
8.57E+17,Cape town,"@ReclaimCT some Sea Pointers played the anti-Semitic, hidden agenda, card over #tafelberg.  I'm disappointed @helenZille stooped so low."
8.57E+17,Cape town,"@ReclaimCT some Sea Pointers played the anti-Semitic, hidden agenda, card over #tafelberg.  I'm disappointed @helenZille stooped so low."
8.57E+17,Cape Town,@jrichza @ReclaimCT Read Reclaim the City's piece of two weeks ago.  THEY played the race card.
8.57E+17,Cape Town,@jrichza @ReclaimCT Read Reclaim the City's piece of two weeks ago.  THEY played the race card.
8.57E+17,South Africa; Twitter; Net,@ReclaimCT @helenzille Ag shame man. Waka pusa.
8.57E+17,Cape Town,Lots of talk re @WesternCapeGov's housing Pipeline 2 defend #Tafelberg where can this document b perused?_Ñ_ https://t.co/wsLeo4bHOc
8.57E+17,SA/BG,"RT @takeusanywhere: 15 Amazing places to visit in Cape Town #CapeTown #Kaapstad #CapePoint #BouldersBeach#TableMountain #Tafelberghttps:_Ñ_"
8.57E+17,"Cape Town, South Africa",RT @helenzille: @jrichza @ReclaimCT Read Reclaim the City's piece of two weeks ago.  THEY played the race card.
8.57E+17,"Cape Town, South Africa",RT @helenzille: @jrichza @ReclaimCT Read Reclaim the City's piece of two weeks ago.  THEY played the race card.
8.57E+17,SA/BG,"RT @takeusanywhere: 15 Amazing places to visit in Cape Town #CapeTown #Kaapstad #CapePoint #BouldersBeach#TableMountain #Tafelberghttps:_Ñ_"
8.57E+17,"Cape Town, South Africa",RT @helenzille: @jrichza @ReclaimCT Read Reclaim the City's piece of two weeks ago.  THEY played the race card.
8.57E+17,"Western Cape, South Africa","@ReclaimCT @helenzille Nope. Twisted ""truth"". Please quote from piece."
8.57E+17,"Western Cape, South Africa","@ReclaimCT @helenzille Nope. Twisted ""truth"". Please quote from piece."
8.57E+17,"Western Cape, South Africa","@ReclaimCT @helenzille Nope. Twisted ""truth"". Please quote from piece."
8.57E+17,"Western Cape, South Africa",@ReclaimCT @helenzille As soon as government processes allow. Subject to any delays caused by @ReclaimCT of course.
8.57E+17,"Western Cape, South Africa",@ReclaimCT @helenzille As soon as government processes allow. Subject to any delays caused by @ReclaimCT of course.
8.57E+17,"Western Cape, South Africa",@ReclaimCT @helenzille As soon as government processes allow. Subject to any delays caused by @ReclaimCT of course.
8.57E+17,"Western Cape, South Africa",@ReclaimCT @helenzille As soon as government processes allow. Subject to any delays caused by @ReclaimCT of course.
8.57E+17,"Western Cape, South Africa",@ReclaimCT @helenzille As soon as government processes allow. Subject to any delays caused by @ReclaimCT of course.
8.57E+17,"Western Cape, South Africa",@ReclaimCT @helenzille As soon as government processes allow. Subject to any delays caused by @ReclaimCT of course.
8.57E+17,"Western Cape, South Africa",@ReclaimCT @helenzille As soon as government processes allow. Subject to any delays caused by @ReclaimCT of course.
8.57E+17,"Western Cape, South Africa",@ReclaimCT @helenzille As soon as government processes allow. Subject to any delays caused by @ReclaimCT of course.
8.57E+17,"Paarl, South Africa ",RT @ReclaimCT: @helenzille @jrichza This is about race. The shocking state of our broken city. You've done nothing to desegregate. You shou_Ñ_
8.57E+17,"Paarl, South Africa ",RT @ReclaimCT: @helenzille @jrichza This is about race. The shocking state of our broken city. You've done nothing to desegregate. You shou_Ñ_
8.57E+17,South Africa,@ReclaimCT @helenzille @jrichza Broken City? You are hilarious and desperate. Go look at all ANC run cities if you want to see broken.
8.57E+17,South Africa,@ReclaimCT @helenzille @jrichza Broken City? You are hilarious and desperate. Go look at all ANC run cities if you want to see broken.
8.57E+17,"Cape Town, South Africa",The fight against spatial inequality in Cape Town. Interview with activist occupying #AhmedKathradaHouse to_Ñ_ https://t.co/QzgQlkrhkJ
8.57E+17,"Cape Town, South Africa",The fight against spatial inequality in Cape Town. Interview with activist occupying #AhmedKathradaHouse to_Ñ_ https://t.co/QzgQlkrhkJ
8.59E+17,South Africa,@natperts @GroundUp_News Hi @natperts . Better ask @max__plant or tweet directly at @ReclaimCT or @NdifunaUkwazi
8.59E+17,South Africa,@natperts @GroundUp_News Hi @natperts . Better ask @max__plant or tweet directly at @ReclaimCT or @NdifunaUkwazi
8.60E+17,"Soweto, South Africa",RT @ReclaimCT: Welcome @KasimReed ask @PatriciaDeLille about Wolwerivier and her plans to rehouse evictees in relocation camps https://t.co_Ñ_
8.60E+17,"Soweto, South Africa",RT @ReclaimCT: Will @PatriciaDeLille take @KasimReed to her relocation camps at edge of city? https://t.co/jcKirNH13y
8.60E+17,"Soweto, South Africa",@ReclaimCT @PatriciaDeLille @KasimReed FYI @KasimReed Wolwerivier is textbook apartheid relocation. What is happeni_Ñ_ https://t.co/AYG8pZkRHT
8.55E+17,"Stellenbosch, South Africa","RT @thedailyvox: [NEW] The further away you are from from Cape Town_Ñés _ÑÒwhitest_Ñù areas, the worse your living conditions will be. https://t._Ñ_"
8.55E+17,South Africa,"RT @thedailyvox: Will the national government and the City of Cape Town rise to the challenge of spatial apartheid?  https://t.co/apUG8AIL_Ñ_"
8.55E+17,"Johannesburg, South Africa","RT @thedailyvox: How do we envision an inclusive, 21st century, African city? https://t.co/9o6zqjgdW8"
8.55E+17,Johannesburg,"RT @thedailyvox: Will the national government and the City of Cape Town rise to the challenge of spatial apartheid?  https://t.co/apUG8AIL_Ñ_"
8.55E+17,South Africa,What exactly is _ÑÉspatial apartheid_Ñé and why is it still relevant in 2017? @thedailyvox https://t.co/7FxoTw98lr
8.55E+17,South Africa,Anti-eviction activist turned mayor wants to protect affordable housing from rising property prices @ReclaimCT https://t.co/ErgMowcQYD
8.55E+17,"Cape Town, South Africa",Spatial apartheid persists in 21st-century Cape Town. https://t.co/vIE9CzflI5
8.55E+17,Cape Town,"*Bighsigh* the power of designWat exactly is _ÑÉspatial apartheid_Ñé and why is it still relevant in 2017? @thedailyvox https://t.co/m7azfJPqLt"
8.55E+17,"Olifantsfontein, South Africa",RT @UnequalScenes: Article by @thedailyvox on spatial segregation and #UnequalScenes https://t.co/Vw75rY2JjB
8.55E+17,USA|South Africa,"This needs to change and that change begins with us!Well and the Mayor of Cape Town if she's interested. https://t.co/aFMph1mvju"
8.55E+17,"Cape Town, South Africa","#Ses'khona leader, and senior ANC Western Cape member, Andile Lili, wants Mathews Phosa to succeed Jacob Zuma as... https://t.co/5rJxn9u6kr"
8.55E+17,Johannesburg ,"RT @thedailyvox: Two decades after the end of apartheid, Cape Town is still segregated along racial and economic lines.https://t.co/apUG8B_Ñ_"
8.55E+17,"Katlehong,South Africa","RT @thedailyvox: Two decades after the end of apartheid, Cape Town is still segregated along racial and economic lines.https://t.co/apUG8B_Ñ_"
8.55E+17,South Africa,"RT @thedailyvox: Two decades after the end of apartheid, Cape Town is still segregated along racial and economic lines.https://t.co/apUG8B_Ñ_"
8.55E+17,"Cape Town, South Africa","RT @thedailyvox: Two decades after the end of apartheid, Cape Town is still segregated along racial and economic lines.https://t.co/apUG8B_Ñ_"
8.55E+17,cape town south africa,"RT @thedailyvox: Two decades after the end of apartheid, Cape Town is still segregated along racial and economic lines.https://t.co/apUG8B_Ñ_"
8.55E+17,ZA,"RT @thedailyvox: Two decades after the end of apartheid, Cape Town is still segregated along racial and economic lines.https://t.co/apUG8B_Ñ_"
8.55E+17,"East Rand, South Africa","RT @thedailyvox: Two decades after the end of apartheid, Cape Town is still segregated along racial and economic lines.https://t.co/apUG8B_Ñ_"
8.55E+17,Jozi,"RT @thedailyvox: Two decades after the end of apartheid, Cape Town is still segregated along racial and economic lines.https://t.co/apUG8B_Ñ_"
8.55E+17,South Africa,"RT @thedailyvox: Two decades after the end of apartheid, Cape Town is still segregated along racial and economic lines.https://t.co/apUG8B_Ñ_"
8.55E+17,"Johannesburg, South Africa","RT @thedailyvox: Two decades after the end of apartheid, Cape Town is still segregated along racial and economic lines.https://t.co/apUG8B_Ñ_"
8.55E+17,Cape Town,#kapstadt #capetown #southafrica #tafelberg #tablemountain #climbing with awesome_Ñ_ https://t.co/gaMdzN6YBl
8.57E+17,"Cape Town, South Africa",@ReclaimCT @helenzille @jrichza .@helenzille is getting schooled daily now! Well done @ReclaimCT! Forward to an inc_Ñ_ https://t.co/Ht6UoiBuSC
8.57E+17,"Cape Town, South Africa",@ReclaimCT @helenzille @jrichza .@helenzille is getting schooled daily now! Well done @ReclaimCT! Forward to an inc_Ñ_ https://t.co/Ht6UoiBuSC
8.57E+17,"Cape Town, South Africa","@ronaldelliott69 @ReclaimCT @helenzille @jrichza Bright spark, we're talking racial segregation here! Find me anoth_Ñ_ https://t.co/DmI75EbCcl"
8.57E+17,"Cape Town, South Africa","@ronaldelliott69 @ReclaimCT @helenzille @jrichza Bright spark, we're talking racial segregation here! Find me anoth_Ñ_ https://t.co/DmI75EbCcl"
8.57E+17,South Africa,@dalli_weyers @ronaldelliott69 @ReclaimCT @helenzille @jrichza Please publish your research showing how you reached_Ñ_ https://t.co/MRGV7Wc5fN
8.57E+17,South Africa,@dalli_weyers @ronaldelliott69 @ReclaimCT @helenzille @jrichza Please publish your research showing how you reached_Ñ_ https://t.co/MRGV7Wc5fN
8.57E+17,South Africa,@dalli_weyers @ronaldelliott69 @ReclaimCT @helenzille @jrichza Please include geography &amp; topography of each city t_Ñ_ https://t.co/9Gr7OSjDOf
8.57E+17,South Africa,@dalli_weyers @ronaldelliott69 @ReclaimCT @helenzille @jrichza Please include geography &amp; topography of each city t_Ñ_ https://t.co/9Gr7OSjDOf
8.57E+17,"Cape Town, South Africa","@Bluewave4 @ronaldelliott69 @ReclaimCT @helenzille @jrichza Blue bot smurfy troll, I'm not here for you! Google, Bing, phone the operator!"
8.57E+17,"Cape Town, South Africa","@Bluewave4 @ronaldelliott69 @ReclaimCT @helenzille @jrichza Blue bot smurfy troll, I'm not here for you! Google, Bing, phone the operator!"
8.57E+17,"Cape Town, South Africa",RT @dalli_weyers: @ReclaimCT @helenzille @jrichza .@helenzille is getting schooled daily now! Well done @ReclaimCT! Forward to an inclusive_Ñ_
8.57E+17,"Cape Town, South Africa",RT @dalli_weyers: @ReclaimCT @helenzille @jrichza .@helenzille is getting schooled daily now! Well done @ReclaimCT! Forward to an inclusive_Ñ_
8.57E+17,Cape Town,RT @ronaldelliott69: @ReclaimCT @helenzille @jrichza Broken City? You are hilarious and desperate. Go look at all ANC run cities if you wan_Ñ_
8.57E+17,Cape Town,RT @ronaldelliott69: @ReclaimCT @helenzille @jrichza Broken City? You are hilarious and desperate. Go look at all ANC run cities if you wan_Ñ_
8.57E+17,Cape Town,RT @Bluewave4: @dalli_weyers @ronaldelliott69 @ReclaimCT @helenzille @jrichza Please publish your research showing how you reached this con_Ñ_
8.57E+17,Cape Town,RT @Bluewave4: @dalli_weyers @ronaldelliott69 @ReclaimCT @helenzille @jrichza Please publish your research showing how you reached this con_Ñ_
8.57E+17,Cape Town,RT @Bluewave4: @dalli_weyers @ronaldelliott69 @ReclaimCT @helenzille @jrichza Please include geography &amp; topography of each city to indicat_Ñ_
8.57E+17,Cape Town,RT @Bluewave4: @dalli_weyers @ronaldelliott69 @ReclaimCT @helenzille @jrichza Please include geography &amp; topography of each city to indicat_Ñ_
8.57E+17,South Africa,"Our movement consists of @equal_education, @NdifunaUkwazi, @r2kcampaign, @SAFCEI, SA First Forum, @sjcoalition, @SonkeTogether and @TAC!"
8.57E+17,South Africa,"Our movement consists of @equal_education, @NdifunaUkwazi, @r2kcampaign, @SAFCEI, SA First Forum, @sjcoalition, @SonkeTogether and @TAC!"
8.57E+17,South Africa,"Our movement consists of @equal_education, @NdifunaUkwazi, @r2kcampaign, @SAFCEI, SA First Forum, @sjcoalition, @SonkeTogether and @TAC!"
8.57E+17,South Africa,.@equal_education @NdifunaUkwazi @r2kcampaign @SAFCEI @sjcoalition @SonkeTogether @TAC But all are welcome and this_Ñ_ https://t.co/2XJs2fD6EI
8.57E+17,South Africa,.@equal_education @NdifunaUkwazi @r2kcampaign @SAFCEI @sjcoalition @SonkeTogether @TAC But all are welcome and this_Ñ_ https://t.co/2XJs2fD6EI
8.57E+17,South Africa,@dalli_weyers @ronaldelliott69 @ReclaimCT @helenzille @jrichza Very mature. Am I going to have to talk to your mother about you?
8.57E+17,South Africa,@dalli_weyers @ronaldelliott69 @ReclaimCT @helenzille @jrichza Very mature. Am I going to have to talk to your mother about you?
8.57E+17,South Africa,@dalli_weyers @ReclaimCT @helenzille @jrichza Sucker
8.57E+17,South Africa,@dalli_weyers @ReclaimCT @helenzille @jrichza Sucker
8.57E+17,Southern Africa,RT @UniteBehind: .@equal_education @NdifunaUkwazi @r2kcampaign @SAFCEI @sjcoalition @SonkeTogether @TAC But all are welcome and this is onl_Ñ_
8.57E+17,Southern Africa,RT @UniteBehind: .@equal_education @NdifunaUkwazi @r2kcampaign @SAFCEI @sjcoalition @SonkeTogether @TAC But all are welcome and this is onl_Ñ_
8.57E+17,"Cape Town, South Africa","@Bluewave4 @ronaldelliott69 @ReclaimCT @helenzille @jrichza Is she ""Hurricane"" ""@Bluewave3"" and does she have a sic_Ñ_ https://t.co/6w3M9KF0YK"
8.57E+17,"Cape Town, South Africa","@Bluewave4 @ronaldelliott69 @ReclaimCT @helenzille @jrichza Is she ""Hurricane"" ""@Bluewave3"" and does she have a sic_Ñ_ https://t.co/6w3M9KF0YK"
8.57E+17,"Cape Town, South Africa","@Bluewave4 @ronaldelliott69 @ReclaimCT @helenzille @jrichza Is she ""Hurricane"" ""@Bluewave3"" and does she have a sic_Ñ_ https://t.co/6w3M9KF0YK"
8.57E+17,"Western Cape, South Africa",RT @Bluewave4: @dalli_weyers @ronaldelliott69 @ReclaimCT @helenzille @jrichza Please publish your research showing how you reached this con_Ñ_
8.57E+17,"Western Cape, South Africa",RT @Bluewave4: @dalli_weyers @ronaldelliott69 @ReclaimCT @helenzille @jrichza Please publish your research showing how you reached this con_Ñ_
8.57E+17,"Western Cape, South Africa",RT @Bluewave4: @dalli_weyers @ronaldelliott69 @ReclaimCT @helenzille @jrichza Please include geography &amp; topography of each city to indicat_Ñ_
8.57E+17,"Western Cape, South Africa",RT @Bluewave4: @dalli_weyers @ronaldelliott69 @ReclaimCT @helenzille @jrichza Please include geography &amp; topography of each city to indicat_Ñ_
8.57E+17,"Khayelitsha, South Africa.","RT @UniteBehind: Our movement consists of @equal_education, @NdifunaUkwazi, @r2kcampaign, @SAFCEI, SA First Forum, @sjcoalition, @SonkeToge_Ñ_"
8.57E+17,"Khayelitsha, South Africa.","RT @UniteBehind: Our movement consists of @equal_education, @NdifunaUkwazi, @r2kcampaign, @SAFCEI, SA First Forum, @sjcoalition, @SonkeToge_Ñ_"
8.57E+17,"Khayelitsha, South Africa.",RT @UniteBehind: .@equal_education @NdifunaUkwazi @r2kcampaign @SAFCEI @sjcoalition @SonkeTogether @TAC But all are welcome and this is onl_Ñ_
8.57E+17,"Khayelitsha, South Africa.",RT @UniteBehind: .@equal_education @NdifunaUkwazi @r2kcampaign @SAFCEI @sjcoalition @SonkeTogether @TAC But all are welcome and this is onl_Ñ_
8.57E+17,Johannesburg,RT @brimsch: @ReclaimCT @helenzille Why not debate the substance of the piece rather than fling insults? I'm not a huge Helen fan but what_Ñ_
8.57E+17,Johannesburg,RT @brimsch: @ReclaimCT @helenzille Why not debate the substance of the piece rather than fling insults? I'm not a huge Helen fan but what_Ñ_
8.57E+17,Johannesburg,RT @brimsch: @ReclaimCT @helenzille Why not debate the substance of the piece rather than fling insults? I'm not a huge Helen fan but what_Ñ_
8.57E+17,Johannesburg,RT @brimsch: @ReclaimCT @helenzille Why not debate the substance of the piece rather than fling insults? I'm not a huge Helen fan but what_Ñ_
8.57E+17,Cape Town,RT @brimsch: @ReclaimCT @helenzille Why not debate the substance of the piece rather than fling insults? I'm not a huge Helen fan but what_Ñ_
8.57E+17,Cape Town,RT @brimsch: @ReclaimCT @helenzille Why not debate the substance of the piece rather than fling insults? I'm not a huge Helen fan but what_Ñ_
8.57E+17,Cape Town,"RT @UniteBehind: Our movement consists of @equal_education, @NdifunaUkwazi, @r2kcampaign, @SAFCEI, SA First Forum, @sjcoalition, @SonkeToge_Ñ_"
8.57E+17,Cape Town,"RT @UniteBehind: Our movement consists of @equal_education, @NdifunaUkwazi, @r2kcampaign, @SAFCEI, SA First Forum, @sjcoalition, @SonkeToge_Ñ_"
8.57E+17,Cape Town,RT @UniteBehind: .@equal_education @NdifunaUkwazi @r2kcampaign @SAFCEI @sjcoalition @SonkeTogether @TAC But all are welcome and this is onl_Ñ_
8.57E+17,Cape Town,RT @UniteBehind: .@equal_education @NdifunaUkwazi @r2kcampaign @SAFCEI @sjcoalition @SonkeTogether @TAC But all are welcome and this is onl_Ñ_
8.57E+17,South Africa,"https://t.co/eXCaydghhy @southafrica Governments commitment needs to improve to affect real change, stop playing p_Ñ_ https://t.co/DB1G0L6BRQ"
8.57E+17,South Africa,"https://t.co/eXCaydghhy @southafrica Governments commitment needs to improve to affect real change, stop playing p_Ñ_ https://t.co/DB1G0L6BRQ"
8.57E+17,South Africa,"https://t.co/eXCaydghhy @southafrica Governments commitment needs to improve to affect real change, stop playing p_Ñ_ https://t.co/DB1G0L6BRQ"
8.57E+17,South Africa,"https://t.co/eXCaydghhy @southafrica Governments commitment needs to improve to affect real change, stop playing p_Ñ_ https://t.co/DB1G0L6BRQ"
8.57E+17,"Johannesburg, South Africa",Launch of the equal spaces: social housing to end spatial apartheid project. @CanHCZA @iaj_za https://t.co/UcKlRfIIhC
8.57E+17,"Johannesburg, South Africa",Launch of the equal spaces: social housing to end spatial apartheid project. @CanHCZA @iaj_za https://t.co/UcKlRfIIhC
8.57E+17,South Africa,RT @anieshabulbulia: Launch of the equal spaces: social housing to end spatial apartheid project. @CanHCZA @iaj_za https://t.co/UcKlRfIIhC
8.57E+17,South Africa,RT @anieshabulbulia: Launch of the equal spaces: social housing to end spatial apartheid project. @CanHCZA @iaj_za https://t.co/UcKlRfIIhC
8.57E+17,South Africa,RT @anieshabulbulia: Launch of the equal spaces: social housing to end spatial apartheid project. @CanHCZA @iaj_za https://t.co/UcKlRfIIhC
8.57E+17,South Africa,RT @anieshabulbulia: Launch of the equal spaces: social housing to end spatial apartheid project. @CanHCZA @iaj_za https://t.co/UcKlRfIIhC
8.57E+17,Kaapstad,"_ªÓ_ Steeds geen teken van vrou wat op #Tafelberg vermis raak.https://t.co/3JLMaFO4ZS https://t.co/H9DtUHAy2j"
8.57E+17,Kaapstad,"_ªÓ_ Steeds geen teken van vrou wat op #Tafelberg vermis raak.https://t.co/3JLMaFO4ZS https://t.co/H9DtUHAy2j"
8.57E+17,"South Africa, Capetown","RT @EWNAfrikaans: _ªÓ_ Steeds geen teken van vrou wat op #Tafelberg vermis raak.https://t.co/3JLMaFO4ZS https://t.co/H9DtUHAy2j"
8.57E+17,"South Africa, Capetown","RT @EWNAfrikaans: _ªÓ_ Steeds geen teken van vrou wat op #Tafelberg vermis raak.https://t.co/3JLMaFO4ZS https://t.co/H9DtUHAy2j"
8.57E+17,"Capetown, South Africa","RT @EWNAfrikaans: _ªÓ_ Steeds geen teken van vrou wat op #Tafelberg vermis raak.https://t.co/3JLMaFO4ZS https://t.co/H9DtUHAy2j"
8.57E+17,"Capetown, South Africa","RT @EWNAfrikaans: _ªÓ_ Steeds geen teken van vrou wat op #Tafelberg vermis raak.https://t.co/3JLMaFO4ZS https://t.co/H9DtUHAy2j"
8.57E+17,South Africa,Yameen Motala from @ReclaimCT on why the #NuclearDeal must be stopped &amp; the ANC must recall President Zuma. https://t.co/Ts5spB6kO5
8.57E+17,South Africa,Yameen Motala from @ReclaimCT on why the #NuclearDeal must be stopped &amp; the ANC must recall President Zuma. https://t.co/Ts5spB6kO5
8.57E+17,South Africa,Tell @CityofCT and @WesternCapeGov to take housing demands for the poor seriously. Sign @ReclaimCT's campaign here: https://t.co/Sn5UhH6UXd
8.57E+17,South Africa,Tell @CityofCT and @WesternCapeGov to take housing demands for the poor seriously. Sign @ReclaimCT's campaign here: https://t.co/Sn5UhH6UXd
8.57E+17,Cape Town,"#Rwanda's govt is launching initiatives to attract more investors in affordable housing @NewTimesRwanda @ReclaimCThttps://t.co/cdp65Q5QTC"
8.57E+17,Cape Town,"#Rwanda's govt is launching initiatives to attract more investors in affordable housing @NewTimesRwanda @ReclaimCThttps://t.co/cdp65Q5QTC"
8.57E+17,"Capetown, South Africa","RT @EWNAfrikaans: _ªÓ_ Steeds geen teken van vrou wat op #Tafelberg vermis raak.https://t.co/3JLMaFO4ZS https://t.co/H9DtUHAy2j"
